BHP,ULEZ,body,engine,fuel,mileage,owners,price,transmission,year,make,model,missing_BHP,sport,se,amg,tfsi,nav,tsi,tdi,premium,dci,m sport,sportback,edition,tech,crdi,tronic,cod,s line,bluetooth,leather,performance,2dr,3dr,4dr,5dr,dsg,speed,gti,gtd,gte,year_reg,age
130.0,ULEZ,SUV,1.7,Diesel,22080,2.0,12166,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.6,Petrol,30511,2.0,12000,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,27779,2.0,12375,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,19169,2.0,11799,Manual,2017,Hyundai,Tucson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,2.0,Diesel,33700,2.0,16198,Automatic,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,26944,2.0,14000,Manual,2017,Hyundai,Tucson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.7,Diesel,18273,2.0,14000,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.7,Diesel,12600,2.0,15290,Automatic,2017,Hyundai,Tucson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,29436,2.0,12475,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.7,Diesel,48907,2.0,13300,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.7,Diesel,14364,2.0,14000,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,14778,2.0,12275,Manual,2017,Hyundai,Tucson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,14925,2.0,12975,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.7,Diesel,23763,2.0,13200,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.7,Diesel,15037,2.0,14500,Automatic,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,15665,2.0,13075,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,33122,2.0,11900,Manual,2017,Hyundai,Tucson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.6,Petrol,14090,2.0,12975,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.7,Diesel,9909,2.0,12799,Manual,2017,Hyundai,Tucson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.7,Diesel,12745,2.0,14000,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,25080,2.0,12850,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,16132,2.0,13375,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
139.0,ULEZ,SUV,1.7,Diesel,12377,2.0,15000,Automatic,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,13368,2.0,12800,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,19916,2.0,12800,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
139.0,ULEZ,SUV,1.7,Diesel,22357,2.0,14250,Automatic,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,31832,2.0,12725,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,27818,2.0,11700,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,17660,2.0,13000,Manual,2017,Hyundai,Tucson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,15164,2.0,13300,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,19991,2.0,13650,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,22557,2.0,13000,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.6,Petrol,26384,2.0,12500,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,29656,2.0,14275,Manual,2017,Hyundai,Tucson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,19500,2.0,12900,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,25619,2.0,12875,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
139.0,ULEZ,SUV,1.7,Diesel,15645,2.0,15075,Automatic,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,14592,2.0,13975,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,24203,2.0,12175,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,27162,2.0,13200,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,23296,2.0,12925,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,26365,2.0,12800,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
139.0,ULEZ,SUV,1.7,Diesel,17616,2.0,15050,Automatic,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,20644,2.0,13100,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
114.0,ULEZ,SUV,1.7,Diesel,24582,2.0,12950,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
130.0,ULEZ,SUV,1.6,Petrol,14362,2.0,13175,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,20697,2.0,13550,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
114.0,ULEZ,SUV,1.7,Diesel,17052,2.0,13700,Manual,2017,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
130.0,ULEZ,SUV,1.6,Petrol,30939,2.0,11899,Manual,2018,Hyundai,Tucson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
175.0,ULEZ,SUV,1.6,Petrol,40349,2.0,13700,Manual,2018,Hyundai,Tucson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
130.0,ULEZ,SUV,1.7,Diesel,14866,2.0,12799,Manual,2018,Hyundai,Tucson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
113.0,ULEZ,SUV,1.6,Diesel,14338,2.0,16500,Manual,2018,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
113.0,ULEZ,SUV,1.6,Diesel,10100,2.0,16900,Manual,2018,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
130.0,ULEZ,SUV,1.6,Petrol,4487,2.0,15525,Manual,2018,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
130.0,ULEZ,SUV,1.6,Petrol,25935,2.0,13799,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19 reg,1
130.0,ULEZ,SUV,1.6,Petrol,5525,2.0,20780,Manual,2019,Hyundai,Tucson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
175.0,ULEZ,SUV,1.6,Petrol,37767,2.0,14950,Automatic,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
130.0,ULEZ,SUV,1.6,Hybrid ?? Diesel/Electric,4961,2.0,22990,Automatic,2019,Hyundai,Tucson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,12649,2.0,15400,Manual,2019,Hyundai,Tucson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
113.0,ULEZ,SUV,1.6,Diesel,13341,2.0,19525,Manual,2019,Hyundai,Tucson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
175.0,ULEZ,SUV,1.6,Petrol,21411,2.0,16275,Automatic,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
130.0,ULEZ,SUV,1.6,Petrol,18673,2.0,18899,Automatic,2019,Hyundai,Tucson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,16148,2.0,15500,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,13060,2.0,15850,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,11366,2.0,16000,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,20244,2.0,15150,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,9756,2.0,16075,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,12920,2.0,15775,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,10127,2.0,16200,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,11976,2.0,16025,Manual,2019,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
130.0,ULEZ,SUV,1.6,Petrol,1736,2.0,16480,Manual,2020,Hyundai,Tucson,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20 reg,0
130.0,ULEZ,SUV,1.6,Diesel,3142,2.0,21990,Manual,2020,Hyundai,Tucson,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20 reg,0
130.0,ULEZ,SUV,1.6,Petrol,10,2.0,28794,Manual,2020,Hyundai,Tucson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,1.4,Petrol,20124,2.0,13290,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.4,Petrol,38463,2.0,12490,Automatic,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17 reg,3
227.0,ULEZ,Hatchback,2.0,Petrol,33757,2.0,17991,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,39849,2.0,16490,Manual,2017,Volkswagen,Golf,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
148.0,ULEZ,Hatchback,1.4,Petrol,18550,2.0,13690,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Estate,2.0,Petrol,28945,2.0,21990,Automatic,2017,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,44467,2.0,11290,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,43252,2.0,11890,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
148.0,ULEZ,Hatchback,2.0,Petrol,20648,2.0,19990,Manual,2017,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,67 reg,3
227.0,ULEZ,Hatchback,2.0,Petrol,24616,2.0,20890,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,55000,2.0,13500,Manual,2017,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Estate,1.6,Diesel,24693,2.0,10290,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,33096,2.0,11575,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
148.0,ULEZ,Hatchback,1.0,Petrol,12058,2.0,11699,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,51111,2.0,10950,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Estate,1.6,Diesel,38735,2.0,9699,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
148.0,ULEZ,Hatchback,1.0,Petrol,28470,2.0,11499,Automatic,2017,Volkswagen,Golf,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,31854,2.0,12650,Manual,2017,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,24828,2.0,13750,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,39137,2.0,12000,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,22621,2.0,12500,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,42029,2.0,12400,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,47965,2.0,12100,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,46829,2.0,14975,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
227.0,ULEZ,Hatchback,2.0,Petrol,18700,2.0,19000,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,11053,2.0,12725,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,14501,2.0,19750,Automatic,2017,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,67 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,39273,2.0,10400,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,49924,2.0,10975,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,31646,2.0,12100,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,27575,2.0,15514,Automatic,2017,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,40683,2.0,11350,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,44789,2.0,15575,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,57017,2.0,11175,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,24051,2.0,12750,Manual,2017,Volkswagen,Golf,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,Estate,1.6,Diesel,20702,2.0,11475,Manual,2017,Volkswagen,Golf,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
128.0,ULEZ,Hatchback,1.5,Petrol,17326,2.0,13850,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,23567,2.0,13725,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,5755,2.0,13800,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.0,Petrol,56155,2.0,11400,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,8528,2.0,12925,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,30103,2.0,12325,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,20915,2.0,12225,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
