BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012187213847,4500,Volkswagen Golf 2.0 TSI 300 R 5dr 4MOTION DSG,,"??31,990",Automatic,2020 (70 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012237365753,3819,Volkswagen Golf 2.0 TSI 245 GTI Performance 5dr DSG,,"??25,599",Automatic,2020 (20 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012157114938,25661,Mercedes-Benz A Class 1.5 A180d SE (s/s) 5dr,,"??13,995",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010165078648,22671,Mercedes-Benz A-Class 1.5 A 180 D SE 5d 107 BHP NAVIGATION! ?€?,,"??13,991",Manual,2017 (17 reg)
107,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202007281810171,22282,Mercedes-Benz A-Class 1.5 A 180 D AMG LINE EXECUTIVE 5d 107 ?€?,,"??16,980",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010034557123,42744,Mercedes-Benz A Class 1.5 A180d Sport (Executive) (s/s) 5dr,,"??12,950",Manual,2017 (66 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012066837808,19500,Mercedes-Benz A Class 1.5 A180d Sport (s/s) 5dr,,"??12,895",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010275489789,45000,Mercedes-Benz A Class 1.5 A180d Sport (s/s) 5dr,,"??10,695",Manual,2017 (66 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011035735068,23500,Mercedes-Benz A Class 1.5 A180d AMG Line (s/s) 5dr,,"??16,190",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012056813493,14692,Mercedes-Benz A Class 1.5 A180d SE (s/s) 5dr,,"??13,299",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202008293083011,33999,Mercedes-Benz A Class 1.5 A180d AMG Line 7G-DCT (s/s) 5dr,2,"??15,691",Automatic,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012147084153,40976,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??14,175",Manual,2017 (66 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012106962199,17600,Mercedes-Benz A Class 2.1 A200d AMG Line (Premium) (s/s) 5dr,,"??17,790",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010205221210,44000,Mercedes-Benz A Class 2.1 A200d AMG Line (Executive) 7G-DCT ?€?,2,"??15,991",Automatic,2017 (66 reg)
,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202008242860859,7681,Mercedes-Benz A-Class A160 Sport Executive 5dr Leather Seats 1.6,,"??15,500",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009153764299,32687,Mercedes-Benz A Class A180d Sport Executive 5dr 1.5,,"??12,595",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011045772759,13600,Mercedes-Benz A Class 1.5 A180d Sport (s/s) 5dr,,"??14,490",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011206317208,48535,Mercedes-Benz A Class 2.1 A200d AMG Line (s/s) 5dr,,"??14,750",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011115999166,28600,Mercedes-Benz A Class 1.5 A180d AMG Line (s/s) 5dr,,"??15,490",Manual,2017 (67 reg)
102,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202009304401453,25159,Mercedes-Benz A-Class 1.6 A 160 SPORT 5d 102 BHP AIR CON - ?€?,,"??13,699",Manual,2017 (17 reg)
101,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011136069570,4427,Mercedes-Benz A Class 1.6L SE A160 5dr,,"??14,025",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010114871427,19594,Mercedes-Benz A Class 1.5L Sport A180d 5dr,,"??13,975",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012076846294,70160,Mercedes-Benz A Class 1.5 A180d AMG Line (Executive) (s/s) 5dr,,"??12,999",Manual,2017 (66 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009113621571,23358,Mercedes-Benz A-Class A180d AMG Line Executive 5dr Satellite ?€?,,"??15,800",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009254215267,53083,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??13,225",Manual,2017 (17 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012026703068,43336,Mercedes-Benz A-Class A200d AMG Line Premium Plus 5dr Auto ?€?,,"??17,700",Automatic,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012036742656,55871,Mercedes-Benz A Class 1.5L Sport A180d 5dr,,"??12,225",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009224061981,32482,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,050",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012157129202,56053,Mercedes-Benz A-Class A180d Sport Executive 5dr Auto Leather ?€?,,"??13,600",Automatic,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012157131408,6765,Mercedes-Benz A Class 1.5L SE A180d 5dr,,"??15,275",Automatic,2017 (67 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012036742645,52644,Mercedes-Benz A Class 2.1L AMG Line A200d 5dr,,"??14,850",Automatic,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012026693611,29730,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,875",Automatic,2017 (67 reg)
154,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202012227321898,3354,Mercedes-Benz A Class 1.6L AMG Line A200 5dr,,"??19,425",Manual,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010275498077,11192,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??16,575",Manual,2017 (67 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012207268123,5282,Mercedes-Benz A Class 2.1L Sport A200d 5dr,,"??16,100",Automatic,2017 (67 reg)
154,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202009254215259,20587,Mercedes-Benz A Class 1.6L WhiteArt A200 5dr,,"??19,125",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012127018948,30730,Mercedes-Benz A-Class A180d Sport Executive 5dr Auto Leather ?€?,,"??14,500",Automatic,2017 (67 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010225297517,86992,Mercedes-Benz A-Class 2.1 A200d AMG Line 5dr Auto - Navigation ?€?,,"??13,490",Automatic,2017 (17 reg)
120,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011035757351,18533,Mercedes-Benz A Class 1.6L Sport A180 5dr,,"??14,725",Automatic,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011306625914,26545,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,750",Automatic,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012026693405,23175,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,600",Manual,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010144997178,34505,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??14,375",Manual,2017 (17 reg)
101,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202010285546460,16160,Mercedes-Benz A Class 1.6L AMG Line A160 5dr,,"??15,275",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012227337036,5707,Mercedes-Benz A Class 1.5L SE A180d 5dr,,"??14,475",Manual,2017 (17 reg)
120,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202012177205959,22787,Mercedes-Benz A Class 1.6L AMG Line A180 5dr,,"??17,000",Automatic,2017 (67 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010134962588,26739,Mercedes-Benz A-Class A200d AMG Line 5dr Bluetooth 2.2,,"??16,000",Manual,2017 (17 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010305623967,30205,Mercedes-Benz A-Class A200d AMG Line 5dr Auto Satellite ?€?,,"??17,000",Automatic,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011146113633,12105,Mercedes-Benz A Class 1.5L SE A180d 5dr,,"??14,325",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202009214021093,32282,Mercedes-Benz A-Class A200d AMG Line Premium 5dr Auto ?€?,,"??17,000",Automatic,2017 (67 reg)
101,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202012036743614,7973,Mercedes-Benz A Class 1.6L AMG Line A160 5dr,,"??17,975",Automatic,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011286571156,24617,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??16,050",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012096931642,30464,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,875",Automatic,2017 (67 reg)
154,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011085910415,55008,Mercedes-Benz A Class 1.6L Sport A200 5dr,,"??14,875",Automatic,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011065848243,24744,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,600",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011055812419,18573,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,825",Manual,2017 (67 reg)
120,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011256463098,49062,Mercedes-Benz A Class 1.6L SE A180 5dr,,"??13,000",Manual,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010155039642,17788,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??17,125",Automatic,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012177173265,21160,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??16,125",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009123632628,72970,Mercedes-Benz A-Class A180d Sport 5dr Leather Seats 1.5,,"??11,300",Manual,2017 (17 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011256463095,9397,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??16,425",Manual,2017 (67 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009244139127,46592,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??15,050",Manual,2017 (17 reg)
376,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010305624511,16033,Mercedes-Benz A Class 2L AMG A45 5dr,,"??30,375",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011196275368,42000,Mercedes-Benz A Class A180 AMG Line 5dr 1.6,,"??14,995",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011166162099,14269,Mercedes-Benz A Class 1.3 A200 AMG Line 7G-DCT (s/s) 5dr,,"??19,395",Automatic,2018 (68 reg)
107,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012127037854,50683,Mercedes-Benz A-Class 1.5 A 180 D AMG LINE 5d 107 BHP NIL ?€?,,"??14,480",Automatic,2018 (18 reg)
,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011136091425,19945,Mercedes-Benz A Class 1.6 A180 AMG Line (Premium) (s/s) 5dr,,"??17,390",Manual,2018 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011105969194,7540,Mercedes-Benz A Class 1.5 A180d Sport (Executive) 7G-DCT (s/s) ?€?,2,"??18,475",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011116013895,17197,Mercedes-Benz A Class 1.5 A180d Sport (Executive) 7G-DCT (s/s) ?€?,,"??18,250",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202011166181572,16770,Mercedes-Benz A Class 1.6 A160 AMG Line (s/s) 5dr,,"??17,150",Manual,2018 (67 reg)
,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011176219220,66872,Mercedes-Benz A-Class A200d SE 5dr Leather Seats 2.2,,"??12,250",Manual,2018 (18 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202010024526032,17198,Mercedes-Benz A Class 2.1L Sport Edition A200d 5dr,,"??15,000",Manual,2018 (18 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011236395519,17000,Mercedes-Benz A-Class 1.3 A 200 AMG LINE PREMIUM 5d 161 BHP,,"??21,499",Automatic,2018 (68 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011015675729,6323,Mercedes-Benz A Class 2.1L Sport Edition A200d 5dr,,"??15,750",Manual,2018 (18 reg)
114,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010165079373,11053,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??19,250",Automatic,2018 (68 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011025702185,6582,Mercedes-Benz A-Class 1.3 A 200 AMG LINE 5d 161 BHP NEW MODEL. ?€?,,"??20,000",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012227324955,25450,Mercedes-Benz A-Class A180d Sport Executive 5dr Auto Satellite ?€?,,"??17,850",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202012227325045,29945,Mercedes-Benz A-Class A200 AMG Line 5dr Auto Bluetooth 1.6,,"??18,000",Automatic,2018 (67 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012026701300,12493,Mercedes-Benz A-Class A180d SE Executive 5dr Auto Satellite ?€?,,"??17,500",Automatic,2018 (18 reg)
108,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011196282092,14540,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??16,775",Manual,2018 (68 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202011035755150,23518,Mercedes-Benz A Class 2.1L AMG Line A200d 5dr,,"??18,700",Automatic,2018 (67 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012046762164,24912,Mercedes-Benz A Class 2.1L Sport Edition Plus A200d 5dr,,"??15,575",Manual,2018 (18 reg)
120,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202012046764167,25338,Mercedes-Benz A Class 1.6L AMG Line A180 5dr,,"??17,150",Automatic,2018 (18 reg)
134,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011186237203,11666,Mercedes-Benz A Class 1.3L Sport A180 5dr,,"??18,400",Automatic,2018 (68 reg)
221,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012157131375,13775,Mercedes-Benz A Class 2L AMG Line A250 5dr,,"??22,775",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202009284319885,6189,Mercedes-Benz A-Class A180 AMG Line Premium Plus 5dr Auto ?€?,,"??20,300",Automatic,2018 (18 reg)
134,ULEZ,Hatchback,2.1L,Diesel,https://www.autotrader.co.uk/car-details/202012026693404,16753,Mercedes-Benz A Class 2.1L AMG Line A200d 5dr,,"??19,900",Automatic,2018 (68 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009304407302,14049,Mercedes-Benz A Class 1.3L AMG Line A200 5dr,,"??23,175",Automatic,2018 (68 reg)
376,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011276531782,8106,Mercedes-Benz A Class 2L AMG A45 5dr,,"??32,000",Automatic,2018 (18 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009103550872,22226,Mercedes-Benz A Class A180d Sport Executive 5dr Auto 1.5,,"??16,990",Automatic,2018 (68 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010305617025,4564,Mercedes-Benz A Class 1.3L AMG Line A200 5dr,,"??21,075",Automatic,2018 (68 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012036742670,7980,Mercedes-Benz A Class 1.3L AMG Line A200 5dr,,"??21,750",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207273896,11381,Mercedes-Benz A Class 1.3 A180 AMG Line (s/s) 5dr,,"??20,350",Manual,2019 (69 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009254193988,17703,Mercedes-Benz A Class 1.5 A180d Sport 7G-DCT (s/s) 5dr,,"??17,795",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012217295894,7511,Mercedes-Benz A Class 1.3 A200 AMG Line (s/s) 5dr,,"??21,250",Manual,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012197253345,3547,Mercedes-Benz A Class 1.3 A180 AMG Line (s/s) 5dr,,"??20,950",Manual,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207274828,7436,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,650",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010145001161,12416,Mercedes-Benz A Class 1.3 A180 Sport 7G-DCT (s/s) 5dr,,"??18,425",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012217289377,20294,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??20,950",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207274068,6072,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,650",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207274027,4848,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,950",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207274746,14288,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,350",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207274116,11487,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,350",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012217289144,14659,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,350",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207273963,2708,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,950",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012187228582,4253,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,950",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011105970374,14502,Mercedes-Benz A Class 1.3 A200 AMG Line 7G-DCT (s/s) 5dr,,"??20,995",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012217289061,13759,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,350",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012217288280,11592,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,350",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012187228510,11495,Mercedes-Benz A Class 1.3 A180 AMG Line (s/s) 5dr,,"??20,350",Manual,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012207274887,10322,Mercedes-Benz A Class 1.3 A180 AMG Line 7G-DCT (s/s) 5dr,,"??21,350",Automatic,2019 (69 reg)
,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011166185345,16465,Mercedes-Benz A Class 1.5 A180d Sport (Executive) 7G-DCT (s/s) ?€?,,"??15,989",Automatic,2019 (19 reg)
,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012076839389,37643,Mercedes-Benz A Class A220d AMG Line Premium 5dr Auto 2.0,,"??21,000",Automatic,2019 (19 reg)
,ULEZ,Saloon,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010285541968,17238,Mercedes-Benz A Class A200 Sport 4dr Auto 1.3,,"??19,499",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012197246345,8800,Mercedes-Benz A 180 Amg Line 1.3 5dr,,"??19,999",Manual,2019 (69 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011126062749,5749,Mercedes-Benz A Class 1.3 A180 Sport 7G-DCT (s/s) 5dr,,"??17,999",Automatic,2019 (19 reg)
134,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011196294465,12184,Mercedes-Benz A Class 1.3L SE A180 5dr,,"??16,975",Manual,2019 (19 reg)
,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009123633645,2997,Mercedes-Benz A Class A180 Sport Executive 5dr 1.3,,"??19,440",Manual,2019 (69 reg)
,ULEZ,Saloon,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011266522542,15699,Mercedes-Benz A Class A180d Sport Premium 4dr Auto 1.5,,"??19,999",Automatic,2019 (69 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012177188089,11377,Mercedes-Benz A Class 1.3L AMG Line A200 5dr,,"??20,900",Manual,2019 (19 reg)
134,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011126058567,4710,Mercedes-Benz A Class 1.3L SE A180 5dr,,"??18,300",Automatic,2019 (19 reg)
134,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012026693349,6863,Mercedes-Benz A Class 1.3L AMG Line A180 5dr,,"??21,050",Automatic,2019 (69 reg)
148,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011015670578,24369,Mercedes-Benz A Class 2L AMG Line A200d 5dr,,"??21,325",Automatic,2019 (19 reg)
134,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011045774819,3989,Mercedes-Benz A Class 1.3L AMG Line A180 5dr,,"??20,075",Manual,2019 (69 reg)
114,ULEZ,Saloon,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012036749220,11439,Mercedes-Benz A Class 1.5L AMG Line A180d 4dr,,"??23,650",Automatic,2019 (69 reg)
187,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202008222792169,19290,Mercedes-Benz A Class 2L AMG Line A220d 5dr,,"??22,075",Automatic,2019 (19 reg)
161,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009193941701,7526,Mercedes-Benz A Class 1.3L AMG Line A200 5dr,,"??25,775",Automatic,2019 (69 reg)
148,ULEZ,Hatchback,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011105976812,4039,Mercedes-Benz A Class 2L AMG Line A200d 5dr,,"??24,125",Automatic,2019 (69 reg)
161,ULEZ,Saloon,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202007211505154,2817,Mercedes-Benz A Class 1.3L Sport A200 4dr,,"??21,075",Manual,2019 (69 reg)
134,ULEZ,Hatchback,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011256465338,3193,Mercedes-Benz A Class 1.3L AMG Line A180 5dr,,"??20,125",Manual,2019 (69 reg)
114,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011116002532,11251,Mercedes-Benz A Class 1.5L AMG Line A180d 5dr,,"??21,575",Automatic,2019 (69 reg)
114,ULEZ,Hatchback,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010074711361,10200,Mercedes-Benz A Class 1.5L Sport A180d 5dr,,"??17,850",Automatic,2019 (68 reg)
